Onset,Duration,Annotation
2014-04-08T21:20:44.2120000,130.667000,segment
2014-04-08T21:22:58.5150000,61.818000,segment
2014-04-08T21:24:29.4180000,88.606000,segment
2014-04-08T21:26:00.5980000,47.628,segment
2014-04-08T21:26:49.2480000,21.697000,segment
2014-04-08T21:27:11.6720000,22.545000,segment
2014-04-08T21:28:01.9480000,34.424000,segment
2014-04-08T21:28:44.0780000,29.212000,segment
2014-04-08T21:29:19.8360000,48.364000,segment
2014-04-08T21:30:14.6490000,28.727000,segment
2014-04-08T21:31:01.2180000,60.766,segment
2014-04-08T21:32:12.8170000,42.182000,segment
2014-04-08T21:34:33.7710000,86.424000,segment
2014-04-08T21:36:07.5890000,39.879000,segment
2014-04-08T21:37:05.2860000,43.636000,segment
2014-04-08T21:37:50.1350000,41.576000,segment
2014-04-08T21:40:01.9850000,30.788000,segment
2014-04-08T21:41:29.7590000,39.030000,segment
2014-04-08T21:42:11.9400000,35.515000,segment
2014-04-08T21:43:06.9710000,23.879000,segment
2014-04-08T21:43:36.1830000,28.485000,segment
2014-04-08T21:47:23.5540000,110.401,segment
2014-04-08T21:49:38.7000000,57.664,segment
2014-04-08T21:51:06.9120000,76.825,segment
2014-04-08T21:53:38.0800000,116.971,segment
2014-04-08T21:55:37.9700000,85.401,segment
2014-04-08T21:57:56.8940000,60.970000,segment
2014-04-08T21:59:33.0150000,69.697000,segment
2014-04-08T22:00:46.8330000,58.545000,segment
2014-04-08T22:01:47.4390000,38.545000,segment
2014-04-08T22:03:08.8460000,72.993,segment
2014-04-08T22:04:50.6340000,497.263,segment
2014-04-08T22:13:13.7370000,159.215,segment
2014-04-08T22:15:58.9190000,46.168,segment
2014-04-08T22:20:31.4370000,63.139,segment
2014-04-08T22:23:01.3030000,52.970000,segment
2014-04-08T22:23:56.3330000,46.909000,segment
2014-04-08T22:24:44.6970000,57.333000,segment
2014-04-08T22:25:45.1810000,88.242000,segment
2014-04-08T22:27:15.8480000,64.848000,segment
2014-04-08T22:28:33.1710000,281.934,segment
2014-04-08T22:33:32.6420000,80.292,segment
2014-04-08T22:35:48.1020000,50.061000,segment
2014-04-08T22:36:52.8290000,52.000000,segment
2014-04-08T22:38:48.2990000,67.273000,segment
2014-04-08T22:39:59.4500000,119.758000,segment
2014-04-08T22:42:03.3290000,25.455000,segment
2014-04-08T22:43:09.8860000,75.73,segment
2014-04-08T22:46:06.5520000,41.818000,segment
2014-04-08T22:47:40.3700000,33.212000,segment
2014-04-08T22:48:14.9160000,49.212000,segment
2014-04-08T22:49:33.2190000,23.515000,segment
2014-04-08T22:51:09.6310000,244.069,segment
2014-04-08T22:56:15.1230000,72.263,segment
2014-04-08T23:00:27.9880000,148.266,segment
2014-04-08T23:03:00.2690000,178.376,segment
2014-04-08T23:06:40.4340000,247.719,segment
2014-04-08T23:14:47.4340000,118.667000,segment
