Onset,Duration,Annotation
2014-04-08T21:20:55.3930000,20.121000,segment
2014-04-08T21:21:44.9850000,16.727000,segment
2014-04-08T21:22:04.7420000,17.576000,segment
2014-04-08T21:22:50.3010000,88.121000,segment
2014-04-08T21:24:25.3320000,37.576000,segment
2014-04-08T21:25:07.5910000,43.887,segment
2014-04-08T21:26:01.3570000,20.485000,segment
2014-04-08T21:26:28.0230000,39.636000,segment
2014-04-08T21:27:36.2620000,18.613,segment
2014-04-08T21:28:27.3210000,60.401,segment
2014-04-08T21:29:36.7730000,27.555,segment
2014-04-08T21:32:23.1240000,27.737,segment
2014-04-08T21:41:32.9050000,32.299,segment
2014-04-08T21:42:30.0580000,34.672,segment
2014-04-08T21:45:15.8970000,35.584,segment
2014-04-08T21:45:55.3138686,37.044,segment
2014-04-08T21:47:05.0210000,20.803,segment
2014-04-08T21:48:21.9920000,24.088,segment
2014-04-08T21:51:32.2480000,22.08,segment
2014-04-08T21:52:23.1970000,25.182,segment
2014-04-08T21:54:29.2550000,53.102,segment
2014-04-08T21:55:26.1610000,28.727000,segment
2014-04-08T22:04:26.3480000,24.848000,segment
2014-04-08T22:05:14.7120000,13.212000,segment
2014-04-08T22:07:32.6000000,30.788000,segment
2014-04-08T22:08:07.8730000,35.879000,segment
2014-04-08T22:09:35.8970000,23.030000,segment
2014-04-08T22:10:07.5020000,38.869,segment
2014-04-08T22:16:13.7080000,60.584,segment
2014-04-08T22:18:10.2400000,36.314,segment
2014-04-08T22:20:03.1690000,25.091000,segment
2014-04-08T22:23:39.5470000,40.693,segment
2014-04-08T22:24:33.0510000,29.927,segment
2014-04-08T22:29:08.6640000,22.424000,segment
2014-04-08T22:40:06.0430000,45.073,segment
2014-04-08T22:41:17.1020000,78.467,segment
2014-04-08T22:48:04.8750000,118.796,segment
2014-04-08T22:51:09.3280000,28.102,segment
2014-04-08T22:52:38.4520000,22.445,segment
2014-04-08T22:54:16.8100000,20.985,segment
2014-04-08T22:55:15.0210000,55.474,segment
2014-04-08T22:56:21.2260000,22.628,segment
2014-04-08T22:56:54.3640000,29.015,segment
2014-04-08T23:00:35.2040000,52.555,segment
2014-04-08T23:01:35.0210000,74.27,segment
