Onset,Duration,Annotation
2014-04-08T22:07:52.2650000,31.57,segment
2014-04-08T22:08:34.7830000,14.964000,segment
2014-04-08T22:09:42.3020000,37.957,segment
2014-04-08T22:11:05.8050000,194.6,segment
2014-04-08T22:14:33.3240000,104.416,segment
2014-04-08T22:18:11.7910000,32.756,segment
2014-04-08T22:19:34.2720000,39.964000,segment
2014-04-08T22:21:30.4400000,45.968,segment
2014-04-08T22:22:21.4990000,37.591000,segment
2014-04-08T22:27:00.8050000,25.912000,segment
2014-04-08T22:28:10.5500000,23.413,segment
2014-04-08T22:30:22.9220000,26.277000,segment
2014-04-08T22:31:07.2290000,20.365,segment
2014-04-08T22:31:56.8270000,93.76,segment
2014-04-08T22:33:39.7830000,82.592,segment
2014-04-08T22:35:11.4620000,44.381,segment
2014-04-08T22:35:58.8710000,28.45,segment
2014-04-08T22:36:40.0750000,18.997,segment
2014-04-08T22:37:03.9800000,45.985000,segment
2014-04-08T22:37:51.2060000,40.328000,segment
2014-04-08T22:38:49.9660000,20.931,segment
2014-04-08T22:40:20.6590000,20.985000,segment
2014-04-08T22:40:42.8850000,33.942000,segment
2014-04-08T22:41:36.4980000,49.453000,segment
2014-04-08T22:42:41.0240000,35.895,segment
2014-04-08T22:43:22.9590000,45.384,segment
2014-04-08T22:45:39.8190000,90.328000,segment
2014-04-08T22:48:12.2650000,328.72328,segment
2014-04-08T22:54:16.9370000,214.69,segment
2014-04-08T22:57:56.2800000,27.72,segment
2014-04-08T22:58:33.2870000,297.464,segment
2014-04-08T23:03:47.8860000,146.478,segment
2014-04-08T23:07:05.0390000,46.406,segment
2014-04-08T23:08:03.6160000,199.07,segment
2014-04-08T23:11:56.4620000,37.647,segment
2014-04-08T23:12:55.0390000,114.873,segment
2014-04-08T23:14:55.8780000,130.657000,segment
2014-04-08T23:17:24.4180000,36.131000,segment
2014-04-08T23:18:35.4400000,34.854000,segment
