Onset,Duration,Annotation
2014-04-08T21:23:00.6410000,49.088000,segment
2014-04-08T21:24:22.4480000,61.588000,segment
2014-04-08T21:26:26.7730000,50.000000,segment
2014-04-08T21:27:53.5600000,99.453000,segment
2014-04-08T21:30:52.3200000,58.577000,segment
2014-04-08T21:31:52.9770000,83.942000,segment
2014-04-08T21:33:20.0210000,105.292000,segment
2014-04-08T21:38:29.5830000,27.828,segment
2014-04-08T21:39:22.4120000,145.985,segment
2014-04-08T21:42:12.6670000,35.036000,segment
2014-04-08T21:43:08.9620000,72.628000,segment
2014-04-08T21:44:27.6850000,47.810000,segment
2014-04-08T21:47:09.3280000,102.007000,segment
2014-04-08T21:49:11.9190000,46.989,segment
2014-04-08T21:52:21.4270000,95.347,segment
2014-04-08T21:55:04.3270000,38.504000,segment
2014-04-08T21:56:15.9330000,101.825000,segment
2014-04-08T21:58:01.3890000,38.139000,segment
2014-04-08T21:59:54.3460000,132.755,segment
2014-04-08T22:02:13.3970000,45.164,segment
2014-04-08T22:03:52.4850000,77.099,segment
2014-04-08T22:13:39.5290000,177.92,segment
2014-04-08T22:16:47.8500000,52.007,segment
2014-04-08T22:18:43.3610000,33.029000,segment
2014-04-08T22:19:17.3390000,28.467000,segment
2014-04-08T22:23:40.7150000,209.398,segment
2014-04-08T22:27:36.3890000,50.730000,segment
2014-04-08T22:30:00.0940000,55.201,segment
2014-04-08T22:31:43.1050000,68.887,segment
2014-04-08T22:32:59.8390000,99.453,segment
2014-04-08T22:36:18.8530000,60.219000,segment
2014-04-08T22:38:49.1090000,97.172,segment
2014-04-08T22:41:47.9410000,79.015000,segment
2014-04-08T22:43:09.6200000,169.708000,segment
2014-04-08T22:46:36.2620000,55.657,segment
2014-04-08T22:48:11.7000000,77.555,segment
2014-04-08T22:50:15.0210000,100.365000,segment
2014-04-08T22:53:06.9000000,36.679000,segment
2014-04-08T22:54:19.9480000,21.442,segment
2014-04-08T22:54:50.3320000,48.358,segment
2014-04-08T22:56:28.9630000,38.321,segment
2014-04-08T22:59:10.3680000,67.974,segment
2014-04-08T23:00:50.3680000,70.712,segment
2014-04-08T23:04:02.6130000,57.482,segment
2014-04-08T23:07:15.7700000,94.891,segment
2014-04-08T23:12:30.9510000,35.219000,segment
2014-04-08T23:13:07.5940000,145.529,segment
2014-04-08T23:17:28.9080000,62.5,segment
2014-04-08T23:18:34.2370000,38.321,segment
