Onset,Duration,Annotation
2014-04-08T21:21:24.0140000,30.474,segment
2014-04-08T21:22:40.8020000,26.095,segment
2014-04-08T21:23:09.5620000,18.613,segment
2014-04-08T21:23:49.3790000,77.007,segment
2014-04-08T21:25:25.4370000,33.942,segment
2014-04-08T21:26:25.9850000,48.358,segment
2014-04-08T21:28:18.0290000,20.438,segment
2014-04-08T21:28:42.7000000,22.628,segment
2014-04-08T21:29:11.5320000,22.445,segment
2014-04-08T21:29:44.7530000,17.733000,segment
2014-04-08T21:30:03.3730000,20.646000,segment
2014-04-08T21:32:07.5540000,54.927,segment
2014-04-08T21:33:13.7590000,38.504,segment
2014-04-08T21:34:17.5180000,71.168,segment
2014-04-08T21:36:31.4960000,52.372,segment
2014-04-08T21:39:50.6560000,52.555,segment
2014-04-08T21:43:23.7220000,92.153,segment
2014-04-08T21:46:20.9850000,41.423,segment
2014-04-08T21:48:25.6830000,27.866000,segment
2014-04-08T21:48:54.8030000,36.479000,segment
2014-04-08T21:52:22.4080000,39.051,segment
2014-04-08T21:55:52.4810000,57.847,segment
2014-04-08T21:56:56.5690000,24.088,segment
2014-04-08T21:58:38.6860000,36.679,segment
2014-04-08T22:00:07.8460000,32.299,segment
2014-04-08T22:11:33.8680000,33.029,segment
2014-04-08T22:12:11.7510000,45.803,segment
2014-04-08T22:15:42.6270000,39.964,segment
2014-04-08T22:16:24.0870000,29.927,segment
2014-04-08T22:17:09.5620000,27.007,segment
2014-04-08T22:19:32.2620000,17.701,segment
2014-04-08T22:26:18.2650000,22.166000,segment
2014-04-08T22:26:42.7730000,30.109,segment
2014-04-08T22:29:07.2460000,19.379000,segment
2014-04-08T22:29:28.1200000,17.859000,segment
2014-04-08T22:29:48.3860000,16.466000,segment
2014-04-08T22:30:14.2700000,20.803,segment
2014-04-08T22:44:14.6340000,29.927,segment
2014-04-08T23:03:31.4590000,66.971,segment
2014-04-08T23:09:04.2330000,30.109,segment
2014-04-08T23:13:18.0290000,29.927,segment
