Onset,Duration,Annotation
2014-04-08T21:21:38.6350000,23.358,segment
2014-04-08T21:22:15.8970000,15.146,segment
2014-04-08T21:22:46.2260000,15.511,segment
2014-04-08T21:23:04.2910000,18.431,segment
2014-04-08T21:24:34.8020000,28.285,segment
2014-04-08T21:26:37.7220000,25.879000,segment
2014-04-08T21:28:35.6050000,45.985,segment
2014-04-08T21:29:28.3060000,33.759,segment
2014-04-08T21:32:24.5470000,10.766,segment
2014-04-08T21:33:01.0800000,13.321,segment
2014-04-08T21:33:21.0070000,14.051,segment
2014-04-08T21:34:16.6270000,41.606,segment
2014-04-08T21:36:15.8970000,56.387,segment
2014-04-08T21:37:22.0290000,16.423,segment
2014-04-08T21:38:43.0870000,38.869,segment
2014-04-08T21:40:27.6860000,17.518,segment
2014-04-08T21:41:02.6860000,45.438,segment
2014-04-08T21:42:35.8240000,10.727000,segment
2014-04-08T21:45:11.6270000,26.642,segment
2014-04-08T21:46:01.1160000,12.956,segment
2014-04-08T21:47:03.6710000,22.81,segment
2014-04-08T21:50:15.8240000,33.942,segment
2014-04-08T21:51:15.2770000,43.248,segment
2014-04-08T21:52:59.7290000,19.161,segment
2014-04-08T21:54:53.4520000,59.124,segment
2014-04-08T21:55:54.8020000,28.65,segment
2014-04-08T21:56:42.4670000,37.044,segment
2014-04-08T21:57:52.2480000,37.226,segment
2014-04-08T21:58:30.9700000,37.956,segment
2014-04-08T22:01:46.7730000,28.832,segment
2014-04-08T22:02:17.5400000,47.81,segment
2014-04-08T22:03:14.9850000,19.161,segment
2014-04-08T22:05:16.7370000,55.839,segment
2014-04-08T22:06:23.3790000,27.19,segment
2014-04-08T22:08:41.0070000,32.117,segment
2014-04-08T22:09:36.1530000,18.978,segment
2014-04-08T22:10:43.8170000,12.591,segment
2014-04-08T22:11:11.7730000,36.131,segment
2014-04-08T22:12:54.1450000,13.686,segment
2014-04-08T22:14:30.3130000,28.102,segment
2014-04-08T22:15:02.1020000,60.036,segment
2014-04-08T22:16:23.0140000,23.723,segment
2014-04-08T22:18:22.3940000,47.445,segment
2014-04-08T22:20:49.5830000,35.949,segment
2014-04-08T22:24:55.6050000,24.088,segment
2014-04-08T22:25:23.8170000,16.423,segment
2014-04-08T22:25:52.3940000,20.803,segment
2014-04-08T22:28:16.2630000,14.909000,segment
2014-04-08T22:31:43.3790000,30.109,segment
2014-04-08T22:32:47.0290000,60.219,segment
2014-04-08T22:34:07.7590000,17.336,segment
2014-04-08T22:34:25.6420000,23.358,segment
2014-04-08T22:35:08.3430000,67.153,segment
2014-04-08T22:36:18.6350000,25.73,segment
2014-04-08T22:37:44.3280000,45.073,segment
2014-04-08T22:39:42.2110000,25.912,segment
2014-04-08T22:40:36.0800000,31.569,segment
2014-04-08T22:42:31.1890000,120.985,segment
2014-04-08T22:44:37.9410000,21.533,segment
2014-04-08T22:47:43.7440000,27.737,segment
2014-04-08T22:48:48.5800000,35.766,segment
2014-04-08T22:52:53.2330000,26.46,segment
2014-04-08T22:53:20.7880000,15.693,segment
2014-04-08T22:53:57.7220000,36.131,segment
2014-04-08T22:54:45.5690000,22.628,segment
2014-04-08T22:57:38.0870000,30.109,segment
2014-04-08T22:58:52.2480000,45.255,segment
2014-04-08T23:01:23.3790000,22.263,segment
2014-04-08T23:07:05.3130000,22.08,segment
2014-04-08T23:07:30.0880000,12.485000,segment
2014-04-08T23:07:42.8150000,11.030000,segment
2014-04-08T23:08:36.3720000,27.737,segment
2014-04-08T23:10:33.2700000,27.737,segment
2014-04-08T23:11:18.8170000,20.803,segment
2014-04-08T23:12:43.6710000,27.92,segment
2014-04-08T23:14:47.4300000,23.358,segment
2014-04-08T23:16:13.6350000,19.891,segment
