Onset,Duration,Annotation
2014-04-08T21:20:29.9190000,33.759000,segment
2014-04-08T21:44:49.7000000,88.941,segment
2014-04-08T21:46:41.4890000,35.766000,segment
2014-04-08T21:47:18.6420000,21.168000,segment
2014-04-08T21:48:03.5310000,91.606000,segment
2014-04-08T21:50:35.7950000,31.752000,segment
2014-04-08T21:53:24.9190000,12.226000,segment
2014-04-08T21:54:30.3200000,62.226000,segment
2014-04-08T21:55:33.0570000,34.672000,segment
2014-04-08T21:56:46.3050000,60.584000,segment
2014-04-08T22:01:28.0580000,65.328000,segment
2014-04-08T22:02:59.4440000,37.774000,segment
2014-04-08T22:05:51.9630000,58.212000,segment
2014-04-08T22:07:51.9630000,18.429,segment
2014-04-08T22:08:17.0000000,18.066000,segment
2014-04-08T22:09:59.2990000,71.350000,segment
2014-04-08T22:11:20.8320000,65.146000,segment
2014-04-08T22:12:58.3130000,128.32,segment
2014-04-08T22:15:48.2040000,123.502,segment
2014-04-08T22:17:54.5540000,54.488,segment
2014-04-08T22:19:04.8460000,22.080000,segment
2014-04-08T22:19:36.1960000,41.058000,segment
2014-04-08T22:20:20.8310000,34.124000,segment
2014-04-08T22:21:07.2910000,35.036000,segment
2014-04-08T22:21:45.9040000,26.642000,segment
2014-04-08T22:23:46.8530000,42.518000,segment
2014-04-08T22:25:49.4070000,40.693000,segment
2014-04-08T22:26:45.8310000,31.569000,segment
2014-04-08T22:27:19.5910000,65.146000,segment
2014-04-08T22:28:28.0210000,86.314000,segment
2014-04-08T22:30:29.9190000,61.422,segment
2014-04-08T22:32:10.9770000,42.883000,segment
2014-04-08T22:33:05.4300000,28.832000,segment
2014-04-08T22:33:38.7510000,234.033000,segment
2014-04-08T22:37:37.4370000,47.445000,segment
2014-04-08T22:38:27.8380000,12.956000,segment
2014-04-08T22:39:29.1530000,35.874,segment
2014-04-08T22:40:17.4010000,196.495,segment
2014-04-08T22:43:43.7150000,101.933,segment
2014-04-08T22:45:31.6710000,75.364,segment
2014-04-08T22:46:55.9770000,123.649,segment
2014-04-08T22:49:29.4810000,233.357,segment
2014-04-08T22:53:41.7070000,94.634,segment
2014-04-08T22:55:34.0430000,27.007000,segment
2014-04-08T22:56:15.9040000,72.263000,segment
2014-04-08T22:57:31.1590000,102.737000,segment
2014-04-08T22:59:39.5180000,109.524,segment
2014-04-08T23:01:33.3130000,26.605,segment
2014-04-08T23:02:40.7950000,33.394000,segment
2014-04-08T23:03:16.1050000,16.332000,segment
2014-04-08T23:03:33.3490000,168.248000,segment
2014-04-08T23:06:52.1090000,343.32,segment
2014-04-08T23:12:51.9630000,128.101,segment
2014-04-08T23:15:19.9370000,33.485000,segment
2014-04-08T23:16:48.1480000,29.745000,segment
2014-04-08T23:17:19.1160000,19.161000,segment
2014-04-08T23:18:27.1450000,39.599000,segment
