Onset,Duration,Annotation
2014-04-08T21:20:09.2430000,82.927,segment
2014-04-08T21:22:08.4630000,54.829,segment
2014-04-08T21:24:27.8780000,40.39,segment
2014-04-08T21:25:12.9510000,59.317,segment
2014-04-08T21:28:59.1950000,26.732,segment
2014-04-08T21:29:26.6090000,106.146,segment
2014-04-08T21:31:15.1950000,18.146,segment
2014-04-08T21:32:30.6090000,59.512,segment
2014-04-08T21:33:35.1950000,44.878,segment
2014-04-08T21:34:51.2920000,55.024,segment
2014-04-08T21:38:38.0240000,53.268,segment
2014-04-08T21:39:54.0240000,49.561,segment
2014-04-08T21:42:07.4870000,45.268,segment
2014-04-08T21:42:56.0730000,34.909000,segment
2014-04-08T21:43:55.6820000,26.537,segment
2014-04-08T21:46:33.9260000,18.927,segment
2014-04-08T21:48:30.0240000,45.463,segment
2014-04-08T21:49:20.3650000,111.415,segment
2014-04-08T21:51:22.9020000,28.098,segment
2014-04-08T21:52:00.1700000,71.805,segment
2014-04-08T21:53:15.4870000,59.902,segment
2014-04-08T21:54:40.2680000,84.293,segment
2014-04-08T21:56:07.8780000,62.049,segment
2014-04-08T21:57:15.2920000,47.61,segment
2014-04-08T21:58:19.7800000,48.976,segment
2014-04-08T22:00:22.4140000,25.366,segment
2014-04-08T22:03:28.8530000,40.195,segment
2014-04-08T22:05:15.0000000,84.683,segment
2014-04-08T22:07:16.9510000,25.171,segment
2014-04-08T22:07:48.3650000,34.146,segment
2014-04-08T22:08:32.0730000,33.366,segment
2014-04-08T22:09:20.2680000,30.634,segment
2014-04-08T22:11:03.1950000,47.024,segment
2014-04-08T22:12:41.3410000,46.829,segment
2014-04-08T22:13:59.5850000,38.244,segment
2014-04-08T22:14:41.5360000,95.805,segment
2014-04-08T22:16:20.0730000,40.78,segment
2014-04-08T22:17:57.5360000,28.488,segment
2014-04-08T22:18:28.1700000,66.537,segment
2014-04-08T22:21:13.1460000,31.805,segment
2014-04-08T22:23:10.0240000,17.091000,segment
2014-04-08T22:23:28.2050000,19.636000,segment
2014-04-08T22:23:56.7560000,26.341,segment
2014-04-08T22:24:38.5120000,23.22,segment
2014-04-08T22:25:35.7800000,34.537,segment
2014-04-08T22:26:15.3900000,16.78,segment
2014-04-08T22:30:02.7070000,23.415,segment
2014-04-08T22:31:19.9750000,41.366,segment
2014-04-08T22:32:07.0000000,21.463,segment
2014-04-08T22:32:33.9260000,69.659,segment
2014-04-08T22:33:47.8780000,125.268,segment
2014-04-08T22:36:07.4390000,160,segment
2014-04-08T22:38:55.2920000,157.073,segment
2014-04-08T22:42:22.1210000,146.146,segment
2014-04-08T22:44:53.8290000,41.171,segment
2014-04-08T22:46:12.3650000,56,segment
2014-04-08T22:48:42.0240000,74.732,segment
2014-04-08T22:50:42.9020000,43.122,segment
2014-04-08T22:51:50.6090000,56.976,segment
2014-04-08T22:53:19.9750000,77.463,segment
2014-04-08T22:54:46.0240000,38.244,segment
2014-04-08T22:55:48.3650000,29.268,segment
2014-04-08T23:02:12.6580000,33.951,segment
2014-04-08T23:04:22.4140000,60.488,segment
2014-04-08T23:05:26.4140000,149.073,segment
2014-04-08T23:10:53.2430000,23.61,segment
2014-04-08T23:11:28.7560000,56.195,segment
2014-04-08T23:12:31.5850000,16.976,segment
2014-04-08T23:13:00.7560000,47.61,segment
2014-04-08T23:13:51.8780000,44.878,segment
2014-04-08T23:14:42.6090000,16.39,segment
2014-04-08T23:18:21.8290000,41.951,segment
