Onset,Duration,Annotation
2014-04-08T21:21:06.2010000,49.697,segment
2014-04-08T21:21:56.8070000,65.758,segment
2014-04-08T21:23:32.1940000,75.758,segment
2014-04-08T21:25:18.4810000,25.73,segment
2014-04-08T21:25:47.2400000,182.938,segment
2014-04-08T21:30:01.7610000,23.152000,segment
2014-04-08T21:30:47.7880000,43.066,segment
2014-04-08T21:31:34.7220000,68.613,segment
2014-04-08T21:32:50.0870000,49.697000,segment
2014-04-08T21:33:47.7830000,50.788000,segment
2014-04-08T21:34:45.9650000,28.848000,segment
2014-04-08T21:35:40.6320000,39.273000,segment
2014-04-08T21:36:42.5710000,69.455000,segment
2014-04-08T21:38:29.1020000,62.226,segment
2014-04-08T21:40:02.6300000,142.424,segment
2014-04-08T21:42:47.4340000,28.485,segment
2014-04-08T21:43:28.9490000,40.303,segment
2014-04-08T21:44:10.1610000,33.939,segment
2014-04-08T21:45:17.4590000,23.636,segment
2014-04-08T21:45:43.2160000,53.03,segment
2014-04-08T21:46:41.0950000,34.061000,segment
2014-04-08T21:47:23.7820000,37.939000,segment
2014-04-08T21:48:16.1950000,62.545000,segment
2014-04-08T21:49:29.1380000,26.667,segment
2014-04-08T21:50:56.3280000,40.242000,segment
2014-04-08T21:52:59.4671532,119.708,segment
2014-04-08T21:55:27.8240000,61.679,segment
2014-04-08T21:56:34.1380000,74.27,segment
2014-04-08T21:57:49.2200000,37.697000,segment
2014-04-08T21:58:40.9780000,34.424000,segment
2014-04-08T21:59:37.3860000,35.758,segment
2014-04-08T22:00:23.6840000,66.788000,segment
2014-04-08T22:01:55.0240000,44.242,segment
2014-04-08T22:02:54.3130000,33.029,segment
2014-04-08T22:03:31.5760000,22.993,segment
2014-04-08T22:04:11.8680000,52.007,segment
2014-04-08T22:05:13.2180000,38.321,segment
2014-04-08T22:06:05.7370000,20.985,segment
2014-04-08T22:06:55.6000000,22.424000,segment
2014-04-08T22:08:10.2350000,23.394000,segment
2014-04-08T22:08:49.0440000,21.091000,segment
2014-04-08T22:10:00.6800000,41.576000,segment
2014-04-08T22:10:53.6500000,18.667000,segment
2014-04-08T22:11:37.4520000,70.803,segment
2014-04-08T22:13:01.2840000,51.095,segment
2014-04-08T22:14:07.8540000,25.912,segment
2014-04-08T22:15:53.5100000,26.909000,segment
2014-04-08T22:16:39.0400000,29.394,segment
2014-04-08T22:17:59.6540000,28.182,segment
2014-04-08T22:18:43.1820000,28.364000,segment
2014-04-08T22:19:43.7290000,32.121,segment
2014-04-08T22:20:43.7290000,60.606,segment
2014-04-08T22:22:18.1430000,66.061,segment
2014-04-08T22:24:13.5830000,38.686,segment
2014-04-08T22:25:06.6240000,20.364000,segment
2014-04-08T22:25:27.9570000,45.091000,segment
2014-04-08T22:26:18.1390000,30.303000,segment
2014-04-08T22:26:53.0480000,36.485000,segment
2014-04-08T22:27:54.6050000,33.394,segment
2014-04-08T22:29:39.3500000,39.697,segment
2014-04-08T22:30:28.1450000,85.584,segment
2014-04-08T22:32:13.1200000,19.091,segment
2014-04-08T22:33:17.4540000,246.667,segment
2014-04-08T22:38:30.1670000,24.364000,segment
2014-04-08T22:38:58.1670000,32.364000,segment
2014-04-08T22:39:38.4100000,23.636000,segment
2014-04-08T22:40:13.6820000,16.121000,segment
2014-04-08T22:40:31.2580000,103.273000,segment
2014-04-08T22:43:02.5980000,70.985,segment
2014-04-08T22:44:49.8970000,67.883,segment
2014-04-08T22:46:28.6810000,23.636,segment
2014-04-08T22:46:53.5300000,26.061,segment
2014-04-08T22:47:25.6870000,62.788000,segment
2014-04-08T22:48:41.8080000,45.333000,segment
2014-04-08T22:50:55.2890000,30,segment
2014-04-08T22:52:16.4670000,19.697,segment
2014-04-08T22:52:55.5540000,47.576,segment
2014-04-08T22:54:30.4020000,30.909,segment
2014-04-08T22:55:24.2040000,32.117,segment
2014-04-08T22:56:16.8320000,17.883,segment
2014-04-08T22:56:44.5690000,17.883,segment
2014-04-08T22:58:05.4080000,35.766,segment
2014-04-08T22:58:53.0000000,85.219,segment
2014-04-08T23:00:28.0720000,19.343,segment
2014-04-08T23:02:16.8320000,33.029,segment
2014-04-08T23:03:33.0000000,39.758000,segment
2014-04-08T23:04:38.8390000,36.679,segment
2014-04-08T23:05:43.7660000,17.336,segment
2014-04-08T23:06:32.4120000,40.848000,segment
2014-04-08T23:09:08.3640000,19.343,segment
2014-04-08T23:10:23.1810000,42.518,segment
2014-04-08T23:12:03.2180000,28.832,segment
2014-04-08T23:13:12.3420000,25.912,segment
2014-04-08T23:14:11.2470000,41.241,segment
