Onset,Duration,Annotation
2014-04-08T21:20:10.7510000,30.839000,segment
2014-04-08T21:21:53.7080000,150.730000,segment
2014-04-08T21:24:35.6420000,104.745000,segment
2014-04-08T21:26:26.9560000,46.533000,segment
2014-04-08T21:27:30.7510000,31.569000,segment
2014-04-08T21:28:20.2770000,97.628000,segment
2014-04-08T21:30:50.6780000,83.577000,segment
2014-04-08T21:35:10.2770000,40.328000,segment
2014-04-08T21:36:31.1890000,40.693000,segment
2014-04-08T21:37:21.7370000,122.810000,segment
2014-04-08T21:39:30.6780000,244.069000,segment
2014-04-08T21:43:58.5250000,39.781000,segment
2014-04-08T21:45:00.4230000,39.051000,segment
2014-04-08T21:45:46.1890000,48.723000,segment
2014-04-08T21:47:31.4810000,34.854000,segment
2014-04-08T21:48:16.9560000,25.730000,segment
2014-04-08T21:49:13.7440000,28.467000,segment
2014-04-08T21:51:44.2730000,145.985000,segment
2014-04-08T21:54:15.1850000,70.438000,segment
2014-04-08T21:55:44.2730000,94.161000,segment
2014-04-08T22:00:35.1120000,43.796000,segment
2014-04-08T22:03:10.1850000,20.620000,segment
2014-04-08T22:03:43.9440000,43.978000,segment
2014-04-08T22:04:42.0830000,18.796000,segment
2014-04-08T22:05:05.6230000,21.350000,segment
2014-04-08T22:05:34.3820000,18.248000,segment
2014-04-08T22:06:08.5430000,37.956000,segment
2014-04-08T22:08:42.7760000,44.343000,segment
2014-04-08T22:09:27.7210000,260.036000,segment
2014-04-08T22:14:30.4770000,88.321000,segment
2014-04-08T22:16:13.9440000,27.372000,segment
2014-04-08T22:17:06.5350000,133.942000,segment
2014-04-08T22:19:28.4330000,43.613000,segment
2014-04-08T22:20:23.3970000,17.153000,segment
2014-04-08T22:21:59.2000000,34.489000,segment
2014-04-08T22:24:59.7470000,57.847000,segment
2014-04-08T22:26:27.8130000,101.095000,segment
2014-04-08T22:28:22.9590000,54.197000,segment
2014-04-08T22:29:22.2290000,138.504000,segment
2014-04-08T22:32:33.7250000,68.978000,segment
2014-04-08T22:33:48.7980000,80.109000,segment
2014-04-08T22:36:55.8050000,41.058000,segment
2014-04-08T22:37:42.8490000,44.526000,segment
2014-04-08T22:38:35.0020000,23.905000,segment
2014-04-08T22:39:04.0170000,39.416000,segment
2014-04-08T22:39:51.9000000,49.270000,segment
2014-04-08T22:40:43.0680000,113.139000,segment
2014-04-08T22:42:41.4620000,30.474000,segment
2014-04-08T22:43:27.1560000,30.657000,segment
2014-04-08T22:44:02.3020000,73.723000,segment
2014-04-08T22:45:39.8930000,30.292000,segment
2014-04-08T22:46:18.5430000,46.533000,segment
2014-04-08T22:47:20.0020000,32.847000,segment
2014-04-08T22:47:58.1050000,51.825000,segment
2014-04-08T22:49:26.6450000,36.679000,segment
2014-04-08T22:50:12.7030000,60.766000,segment
2014-04-08T22:53:31.3160000,48.175000,segment
2014-04-08T22:54:27.9590000,39.781000,segment
2014-04-08T22:55:33.4330000,23.175000,segment
2014-04-08T22:57:33.9810000,37.409000,segment
2014-04-08T23:01:02.3750000,23.905000,segment
2014-04-08T23:01:42.3750000,23.540000,segment
2014-04-08T23:02:11.8640000,36.131000,segment
2014-04-08T23:02:55.1850000,49.635000,segment
2014-04-08T23:03:54.7470000,128.467000,segment
2014-04-08T23:06:19.7470000,93.248000,segment
2014-04-08T23:08:53.1050000,53.467000,segment
2014-04-08T23:09:52.4480000,47.080000,segment
2014-04-08T23:10:48.7250000,130.474000,segment
2014-04-08T23:13:01.4260000,145.073000,segment
2014-04-08T23:17:04.2000000,55.109000,segment
2014-04-08T23:18:44.8200000,36.679000,segment
