Onset,Duration,Annotation
2014-04-08T21:25:35.7670000,22.445000,segment
2014-04-08T21:26:27.4210000,17.336000,segment
2014-04-08T21:27:32.0330000,54.844,segment
2014-04-08T21:28:30.3540000,54.245,segment
2014-04-08T21:31:06.5560000,34.788,segment
2014-04-08T21:31:54.7980000,48.606,segment
2014-04-08T21:36:02.5930000,47.445000,segment
2014-04-08T21:37:25.6950000,32.664000,segment
2014-04-08T21:38:03.1770000,29.745000,segment
2014-04-08T21:38:42.0090000,26.460000,segment
2014-04-08T21:39:35.8040000,30.839000,segment
2014-04-08T21:40:37.9570000,89.609,segment
2014-04-08T21:42:10.9010000,65.511000,segment
2014-04-08T21:43:43.1770000,31.204000,segment
2014-04-08T21:44:19.5640000,27.737000,segment
2014-04-08T21:45:23.5780000,31.934000,segment
2014-04-08T21:48:45.3830000,62.037,segment
2014-04-08T21:50:12.8340000,25.912000,segment
2014-04-08T21:51:01.8850000,26.825000,segment
2014-04-08T21:52:01.2640000,34.854000,segment
2014-04-08T21:52:42.2100000,54.015000,segment
2014-04-08T21:53:39.6550000,21.533000,segment
2014-04-08T21:54:17.7460000,60.239,segment
2014-04-08T21:55:51.0110000,23.376,segment
2014-04-08T21:56:35.1270000,84.215,segment
2014-04-08T21:58:35.5450000,10.949000,segment
2014-04-08T21:58:50.6900000,17.336000,segment
2014-04-08T21:59:12.2880000,91.407,segment
2014-04-08T22:01:25.0160000,98.358000,segment
2014-04-08T22:03:47.3490000,47.951,segment
2014-04-08T22:06:11.9220000,38.961,segment
2014-04-08T22:07:18.5850000,37.409000,segment
2014-04-08T22:08:36.0760000,66.533,segment
2014-04-08T22:11:33.8040000,16.971000,segment
2014-04-08T22:11:55.2640000,29.197000,segment
2014-04-08T22:12:42.4700000,85.949000,segment
2014-04-08T22:18:59.7300000,24.818000,segment
2014-04-08T22:19:33.5260000,18.431000,segment
2014-04-08T22:21:17.2850000,46.909,segment
2014-04-08T22:22:34.5180000,24.818000,segment
2014-04-08T22:23:42.3940000,33.566,segment
2014-04-08T22:27:03.6700000,30.269,segment
2014-04-08T22:29:41.0100000,15.693000,segment
2014-04-08T22:30:12.2390000,24.270000,segment
2014-04-08T22:30:59.6470000,41.058000,segment
2014-04-08T22:33:22.1710000,36.314000,segment
2014-04-08T22:35:03.4840000,37.312,segment
2014-04-08T22:36:52.3090000,29.015000,segment
2014-04-08T22:38:16.9600000,30.474000,segment
2014-04-08T22:38:58.5290000,38.504000,segment
2014-04-08T22:39:42.5010000,28.171,segment
2014-04-08T22:40:17.7450000,25.174,segment
2014-04-08T22:41:35.2900000,52.555000,segment
2014-04-08T22:42:46.3480000,27.007000,segment
2014-04-08T22:43:57.2430000,86.612,segment
2014-04-08T22:46:04.9430000,35.214,segment
2014-04-08T22:47:31.3350000,34.672000,segment
2014-04-08T22:48:12.0650000,28.285000,segment
2014-04-08T22:48:45.3410000,88.71,segment
2014-04-08T22:52:08.0850000,27.872,segment
2014-04-08T22:52:43.4550000,50.547000,segment
2014-04-08T22:56:00.8890000,35.401000,segment
2014-04-08T22:56:41.4360000,32.847000,segment
2014-04-08T22:58:40.4780000,65.334,segment
2014-04-08T23:00:20.3670000,53.496,segment
2014-04-08T23:01:54.9510000,51.847,segment
2014-04-08T23:04:24.5070000,45.073000,segment
2014-04-08T23:05:24.2290000,28.171,segment
2014-04-08T23:05:55.0670000,54.695,segment
2014-04-08T23:07:25.7810000,73.939,segment
2014-04-08T23:09:04.3560000,56.727,segment
2014-04-08T23:11:08.7590000,28.102000,segment
2014-04-08T23:11:58.6490000,50.000000,segment
2014-04-08T23:13:10.3160000,29.37,segment
2014-04-08T23:13:57.0390000,35.664,segment
2014-04-08T23:15:40.8910000,40.328000,segment
2014-04-08T23:16:25.1290000,40.146000,segment
2014-04-08T23:18:47.6590000,30.474000,segment
