Onset,Duration,Annotation
2014-04-08T21:21:52.8090000,98.723,segment
2014-04-08T21:23:38.3200000,39.964,segment
2014-04-08T21:25:10.9840000,50.912,segment
2014-04-08T21:26:55.8380000,23.54,segment
2014-04-08T21:27:22.2250000,80.109,segment
2014-04-08T21:28:48.1390000,46.061000,segment
2014-04-08T21:30:02.2620000,83.394,segment
2014-04-08T21:31:29.0860000,49.818,segment
2014-04-08T21:33:30.4730000,43.066,segment
2014-04-08T21:35:07.5540000,60.219,segment
2014-04-08T21:37:34.9620000,34.489,segment
2014-04-08T21:38:09.9620000,67.153,segment
2014-04-08T21:39:48.9400000,39.234,segment
2014-04-08T21:40:40.6190000,62.774,segment
2014-04-08T21:41:51.8240000,103.832,segment
2014-04-08T21:43:39.0860000,73.54,segment
2014-04-08T21:44:54.8530000,36.314,segment
2014-04-08T21:46:55.7650000,40.328,segment
2014-04-08T21:50:22.4440000,47.81,segment
2014-04-08T21:51:14.1230000,29.015,segment
2014-04-08T21:52:08.5750000,43.248,segment
2014-04-08T21:55:00.6560000,84.307,segment
2014-04-08T21:56:28.5390000,93.431,segment
2014-04-08T22:00:14.9260000,53.832,segment
2014-04-08T22:01:53.7940000,69.343,segment
2014-04-08T22:04:02.1890000,35.766,segment
2014-04-08T22:04:51.3130000,49.635,segment
2014-04-08T22:05:49.4880000,81.569,segment
2014-04-08T22:07:16.4220000,52.92,segment
2014-04-08T22:09:33.2110000,135.219,segment
2014-04-08T22:13:02.0430000,25,segment
2014-04-08T22:13:27.7370000,113.321,segment
2014-04-08T22:16:37.5540000,23.905,segment
2014-04-08T22:17:45.0720000,62.044,segment
2014-04-08T22:20:47.9190000,54.197,segment
2014-04-08T22:23:29.8900000,29.197,segment
2014-04-08T22:25:40.4370000,71.715,segment
2014-04-08T22:27:18.5760000,27.555,segment
2014-04-08T22:29:22.7730000,15.146,segment
2014-04-08T22:29:37.5180000,94.343,segment
2014-04-08T22:33:10.1090000,57.117,segment
2014-04-08T22:34:38.9410000,47.445,segment
2014-04-08T22:35:44.0510000,71.168,segment
2014-04-08T22:37:39.7440000,50,segment
2014-04-08T22:38:49.2330000,39.599,segment
2014-04-08T22:39:59.8540000,45.438,segment
2014-04-08T22:40:52.8460000,91.058,segment
2014-04-08T22:42:30.8020000,48.175,segment
2014-04-08T22:43:26.8970000,57.664,segment
2014-04-08T22:45:17.6640000,34.672,segment
2014-04-08T22:46:13.7220000,49.088,segment
2014-04-08T22:48:13.8320000,64.051,segment
2014-04-08T22:49:25.7660000,38.504,segment
2014-04-08T22:50:09.4160000,57.847,segment
2014-04-08T22:51:54.3430000,30.292,segment
2014-04-08T22:53:07.2990000,23.723,segment
2014-04-08T22:53:36.3500000,51.642,segment
2014-04-08T22:56:58.5400000,34.672,segment
2014-04-08T22:58:15.4370000,32.299,segment
2014-04-08T22:59:59.3060000,66.058,segment
2014-04-08T23:01:35.0000000,31.934,segment
2014-04-08T23:02:18.1380000,52.19,segment
2014-04-08T23:03:47.2620000,32.117,segment
2014-04-08T23:04:58.1380000,110.219,segment
2014-04-08T23:06:58.2840000,47.263,segment
2014-04-08T23:12:49.7080000,24.453,segment
2014-04-08T23:13:45.7660000,26.277,segment
2014-04-08T23:17:21.2040000,37.044,segment
2014-04-08T23:18:05.6930000,91.241,segment
