Onset,Duration,Annotation
2014-04-08T21:20:02.0510000,18.182000,segment
2014-04-08T21:22:10.2420000,62.303000,segment
2014-04-08T21:23:19.0800000,46.303000,segment
2014-04-08T21:24:32.1780000,41.576000,segment
2014-04-08T21:25:27.2080000,143.515000,segment
2014-04-08T21:27:54.9650000,38.303000,segment
2014-04-08T21:28:41.2440000,35.394000,segment
2014-04-08T21:29:49.4570000,33.212000,segment
2014-04-08T21:30:26.0630000,78.667000,segment
2014-04-08T21:32:09.9120000,43.339,segment
2014-04-08T21:32:56.4450000,53.376,segment
2014-04-08T21:33:55.7510000,93.522,segment
2014-04-08T21:35:35.2040000,123.631,segment
2014-04-08T21:37:52.8860000,184.763,segment
2014-04-08T21:41:47.5580000,106.296,segment
2014-04-08T21:43:38.3240000,153.285,segment
2014-04-08T21:47:16.6270000,78.102,segment
2014-04-08T21:50:20.7880000,96.259,segment
2014-04-08T21:52:03.3420000,109.945,segment
2014-04-08T21:53:58.3060000,114.051,segment
2014-04-08T21:56:41.0200000,21.455000,segment
2014-04-08T21:57:42.5760000,28.285,segment
2014-04-08T21:58:31.6630000,21.442,segment
2014-04-08T22:01:53.7620000,31.934,segment
2014-04-08T22:03:26.9190000,33.759,segment
2014-04-08T22:07:44.9660000,20.255,segment
2014-04-08T22:10:03.1950000,25.455000,segment
2014-04-08T22:10:29.3770000,18.182000,segment
2014-04-08T22:11:53.1230000,69.799,segment
2014-04-08T22:13:08.8530000,35.584,segment
2014-04-08T22:13:44.4370000,48.358,segment
2014-04-08T22:14:36.9550000,18.796,segment
2014-04-08T22:15:06.5170000,17.701,segment
2014-04-08T22:23:13.1680000,36.485000,segment
2014-04-08T22:23:54.0160000,26.667000,segment
2014-04-08T22:24:26.8650000,17.455000,segment
2014-04-08T22:24:51.1070000,24.848000,segment
2014-04-08T22:25:46.6230000,14.788000,segment
2014-04-08T22:28:52.7400000,45.62,segment
2014-04-08T22:30:11.9520000,62.303000,segment
2014-04-08T22:32:26.6090000,96.259,segment
2014-04-08T22:34:07.9770000,92.153,segment
2014-04-08T22:36:38.7070000,101.734,segment
2014-04-08T22:38:25.7330000,26.004,segment
2014-04-08T22:38:57.0280000,27.372,segment
2014-04-08T22:43:04.7470000,40.602,segment
2014-04-08T22:43:49.9120000,46.077,segment
2014-04-08T22:45:09.5710000,21.091000,segment
2014-04-08T22:45:35.1360000,19.636000,segment
2014-04-08T22:47:36.5710000,29.927,segment
2014-04-08T22:49:05.2400000,36.953,segment
2014-04-08T22:49:50.6770000,38.321,segment
2014-04-08T22:51:09.6010000,58.577,segment
2014-04-08T22:52:11.7900000,28.832,segment
2014-04-08T22:52:53.5240000,30.566,segment
2014-04-08T22:53:47.9210000,62.044,segment
2014-04-08T22:54:50.7680000,19.708,segment
2014-04-08T22:55:13.9430000,44.708,segment
2014-04-08T22:56:02.6290000,25.912,segment
2014-04-08T22:56:40.7140000,60.219,segment
2014-04-08T22:59:23.3240000,70.182000,segment
2014-04-08T23:01:24.2190000,17.939000,segment
2014-04-08T23:03:44.7460000,61.131,segment
2014-04-08T23:04:59.8190000,29.927,segment
2014-04-08T23:05:40.1840000,20.438,segment
2014-04-08T23:07:35.2960000,54.303000,segment
2014-04-08T23:08:39.2960000,38.061000,segment
2014-04-08T23:09:23.3960000,27.555,segment
2014-04-08T23:09:57.5570000,50.912,segment
2014-04-08T23:12:04.1990000,71.715,segment
2014-04-08T23:13:56.6080000,22.061000,segment
2014-04-08T23:15:29.9290000,26.46,segment
2014-04-08T23:16:11.9730000,82.117,segment
